            X               Y   Area
     0.655800        -4.54660    R2
      7.13860        -2.76990    R2
     -5.26370         6.36380    R2
     -10.4458        -5.88940    R3
     -5.28370        -8.93500    R2
      2.56080         13.8962    R3
      1.55430         6.48950    R2
      5.51470         7.34510    R2
     -12.3015         4.42430    R3
      3.95590         7.03640    R2
     -8.56710        -1.78320    R2
     -6.34920        -9.41620    R2
      9.26420         12.7725    R3
      13.2573       -0.106900    R3
     -5.43180         8.41740    R2
     -1.95410         7.22660    R2
     -1.38600        0.618500    R1
      4.70140        0.293900    R2
      13.7003        -8.95540    R3
      11.1691        -13.1907    R3
     -6.10810         6.61830    R2
     -7.61840        -8.34040    R2
      4.66070       -0.626500    R2
     -5.35440         4.02270    R2
      12.3131        -10.8440    R3
    -0.109100         9.03320    R2
      13.3821        -4.53610    R3
     -8.11850        -9.14550    R2
      8.77240        1.520000E-02R2
      12.2273         11.5691    R3
      6.75560        -1.83100    R2
      7.83880         10.5966    R3
     -9.12050        -1.68710    R2
     -8.52180         8.81790    R2
      1.36940        0.678000    R1
      11.4719         7.53170    R3
      2.32510        -1.55480    R2
      1.38030        -11.3502    R3
      3.55000       -0.400600    R2
     -12.9368        -5.18630    R3
      9.10550         6.24600    R2
     -3.92100         12.4600    R3
     -13.3955         10.9638    R3
     -12.0212         11.2362    R3
     0.804100         11.0227    R3
     -10.7768         11.3400    R3
     -1.33880        -12.4967    R3
     -9.04590         1.95460    R2
      10.9001        -4.09320    R3
     -7.74040         1.88020    R2
     -8.13490        -2.28090    R2
     -1.89570        -9.48440    R2
     -11.3914        -1.84880    R3
      4.74510        -5.79050    R2
      5.72960         4.63290    R2
     -13.3271         1.38670    R3
      9.76760        -7.27720    R2
      7.06790        -10.2815    R3
     -13.6677         1.38700    R3
     -1.57230         4.66250    R2
      10.7828         3.29930    R3
     -5.47380       -0.747000    R2
      5.42210         6.78110    R2
      2.86110         2.16870    R2
     -11.5756        -9.56410    R3
      9.59610         7.80490    R2
     -7.68270         9.58890    R2
      10.3679        -4.79050    R3
      5.25660       -0.833200    R2
     0.566800        -2.65340    R2
     -7.13740         6.75470    R2
     -1.86380        -2.37120    R2
      1.87280         2.24740    R2
      5.72050        -4.21780    R2
     -10.6022        -5.75510    R3
      6.29310        0.470300    R2
      8.30660         9.42570    R2
     -6.56540        0.258500    R2
     -9.82280        -1.76800    R2
     -7.86190        -7.46730    R2
     -4.34430        -1.14690    R2
      1.51340        -13.9174    R3
     -12.2838         6.36940    R3
     -12.6353         1.47480    R3
     -3.76430         12.1631    R3
      10.0746         4.25810    R3
     -7.45120         9.69570    R2
     -10.1529        -3.66920    R3
      11.8560         2.32230    R3
     -3.00260         8.38030    R2
    -0.982900        -7.78170    R2
      9.66150         1.35840    R2
    -0.605300         11.4284    R3
     -8.99170         3.41270    R2
     -2.48100         4.34780    R2
    -0.934800        -8.13230    R2
     -12.5937        -2.20940    R3
     -3.57130        -9.78500    R2
      2.87070        -4.38010    R2
      7.78800         11.1817    R3
     -13.2220         11.6728    R3
      8.28710        -8.62970    R2
     -11.8783        -8.41480    R3
      12.5660        -1.74480    R3
     -3.83260        -13.8111    R3
     -12.5008         7.11350    R3
      13.9022         10.5857    R3
      2.72200        -4.03020    R2
     -11.1626        -1.75630    R3
      7.80500        -9.65260    R2
     -7.61980         12.0783    R3
     -11.2108        0.182200    R3
      11.9291        -12.2091    R3
    -0.335300         11.0727    R3
      10.5176        -13.6352    R3
     -8.17820        -4.59740    R2
     -8.19610         13.8390    R3
      10.5249        -9.08640    R3
      13.4767        -6.93010    R3
     -2.10730         4.21400    R2
      1.62490         3.13000    R2
     -13.5154        -5.97380    R3
     -6.65650       -0.958100    R2
     -3.74290        7.950000E-02R2
     -1.77920         9.72540    R2
     -3.44580         7.58830    R2
     -10.3676        -10.7878    R3
     -3.70760         1.61120    R2
      13.3734         10.5340    R3
      12.9993       -0.862900    R3
     -2.65530       -5.660000E-02R2
      10.1602         2.30010    R3
     -2.88350        -7.65420    R2
      4.20750         5.06420    R2
     -13.7800        -12.7587    R3
     -7.18830         9.86470    R2
      3.65070         8.36240    R2
     -4.32420        -5.76390    R2
     -10.1637         13.9315    R3
     -3.22060        -1.55170    R2
      10.9304         12.2689    R3
      10.7678        -3.80350    R3
      13.7172         11.6395    R3
      8.99550         5.37340    R2
      12.4810        -7.33870    R3
     -7.44370        -13.7480    R3
      7.11520        -3.67460    R2
      12.5325        -6.64800    R3
     3.590000E-02     12.8688    R3
      7.47100        -2.42190    R2
     -11.6030        -5.55580    R3
     0.900800        -6.22410    R2
     -7.25490        -6.90260    R2
      5.95000         4.84330    R2
     -2.77710         10.0843    R3
      13.3643         8.89480    R3
      5.07320         5.28050    R2
     -3.56880         13.6508    R3
      8.26210        -7.94210    R2
     -2.87750        -2.44130    R2
      12.7903         5.44570    R3
     -9.17930        -5.49020    R2
     -12.3492         2.84800    R3
      10.9262        -13.7198    R3
     0.879800         8.58070    R2
     -13.6169        -8.09260    R3
      7.60410         1.81050    R2
      2.10050         4.46770    R2
     -9.37090         1.64540    R2
      8.02420        -9.77580    R2
      6.54210       -9.610000E-02R2
      6.86600         4.99420    R2
      8.33950         3.20250    R2
      12.7218        0.556800    R3
      9.95050         4.76870    R2
      8.70380        -1.82410    R2
     -11.0101        -3.17690    R3
      6.65220        -6.97290    R2
     0.571100         11.7856    R3
     -11.2716        -7.73360    R3
     -13.5628        -12.6771    R3
     -2.26590        -8.13530    R2
     -2.26330        -5.75540    R2
      6.56220        -3.36870    R2
      6.03050        -2.56150    R2
     -5.69210        -3.17810    R2
      9.85110        0.179900    R2
     -5.42770         5.47720    R2
     -1.88420         2.67580    R2
     -3.69770         3.91230    R2
      11.9807        -8.97620    R3
      4.17290         9.50700    R2
      8.62350        -10.0472    R3
      5.48820        -9.54650    R2
     -12.3377        -7.84010    R3
     -7.01980         6.65120    R2
      4.12660         5.20940    R2
     -8.93920         4.77700    R2
      11.4579        -2.77020    R3
      5.73650        -6.83850    R2
    -0.637500         6.36610    R2
      2.17730        -10.5061    R3
     -7.64630         9.14290    R2
     -10.3477        -4.55340    R3
     -13.5343        -9.90120    R3
     -10.9197         11.6718    R3
      2.54430         8.21220    R2
     -13.6490         6.14520    R3
     -6.19330         12.5845    R3
     -7.54860         1.79330    R2
     -12.5650        -10.1646    R3
      6.63840       -0.477800    R2
      6.31700         4.08940    R2
      2.41760        -8.62820    R2
      7.29290        -6.69400    R2
     -2.41330        -2.80940    R2
     -8.68130        -9.61940    R2
      10.9605        -10.0179    R3
     -12.1500        -11.2581    R3
     -6.84260        -5.18910    R2
      5.28530         3.68910    R2
     -9.49380        -10.9257    R3
     -1.12440         10.9965    R3
      8.41680         1.20480    R2
     -2.34670        -6.01280    R2
      10.1806         1.13000    R3
      2.09300        -3.84140    R2
     -11.7164        -12.5861    R3
     -9.50650         3.88120    R2
     -6.68670        -11.4945    R3
     -13.8137         4.50900    R3
     -1.75030        -7.66340    R2
     -6.10720        -12.5528    R3
      1.20070        -2.71060    R2
     -11.1379         3.15830    R3
     -10.6969         4.61700    R3
     -6.36380        -11.4668    R3
     -4.67700        -13.7691    R3
    -0.339500         13.3136    R3
      6.72830         10.1246    R3
     -12.9735         6.23950    R3
      9.90550         9.85740    R2
     -11.1167       -0.183200    R3
     -7.57720        -3.61140    R2
     -11.7810        -6.14450    R3
     -11.6210         7.23550    R3
      12.2504        -11.2078    R3
      7.24200         7.69520    R2
      5.97070       -0.640200    R2
     -4.91370        -6.43580    R2
      4.60170        -13.9311    R3
     -4.50590        0.634700    R2
      4.68480        -7.95210    R2
     -8.97790        -1.57900    R2
     -7.62540         13.7485    R3
     -5.16630         6.01250    R2
     -1.32930        -4.30350    R2
     -13.2608        -6.83220    R3
     -2.24570        -6.10640    R2
     0.325600        -13.8296    R3
      13.2327        -13.8934    R3
     -7.82810         12.5346    R3
     -12.4971         13.2077    R3
     -4.49060        -12.0149    R3
     -12.8778         8.85820    R3
      4.78110        -7.85020    R2
     -4.04350        -13.2077    R3
     -9.08590        -1.67640    R2
    -0.285600         2.06890    R1
      1.14830         11.9586    R3
      9.57480         9.18480    R2
     -1.42470        0.930300    R1
     -13.1541         11.7876    R3
      13.4852        -3.53530    R3
      5.56540         9.25330    R2
     -13.9386        4.570000E-02R3
     -9.07640         11.2218    R3
      8.85560        -12.2260    R3
      11.5002        -2.74740    R3
      7.08600        -3.43160    R2
     -1.51710        0.593000    R1
     -4.75520        -5.70240    R2
      8.44800       -0.281700    R2
     -8.71300        -11.1948    R3
      13.2977         13.7770    R3
